code,voltage
02bd,3398.67716535433
02be,3398.1732283464557
02bf,3412.1574803149597
02c0,3421.4173228346453
02c1,3423.6456692913384
02c2,3432.4173228346453
02c3,3431.362204724409
02c4,3437.8110236220464
02c5,3444.7165354330705
02c6,3443.4015748031484
02c7,3446.7086614173218
02c8,3456.7165354330696
02c9,3467.307086614172
02ca,3471.5669291338577
02cb,3473.6692913385814
02cc,3474.1338582677154
02cd,3479.031496062991
02ce,3485.291338582676
02cf,3489.8346456692902
02d0,3488.779527559054
02d1,3506.9527559055105
02d2,3509.2283464566917
02d3,3512.803149606298
02d4,3515.4881889763774
02d5,3524.889763779527
02d6,3524.7480314960612
02d7,3536.1023622047232
02d8,3536.4251968503922
02d9,3541.496062992125
02da,3550.4094488188966
02db,3547.889763779527
02dc,3551.8661417322824
02dd,3561.7401574803143
02de,3558.6377952755897
02df,3568.5511811023607
02e0,3572.8582677165346
02e1,3576.7401574803134
02e2,3583.8110236220464
02e3,3582.8818897637784
02e4,3589.67716535433
02e5,3597.6692913385814
02e6,3604.141732283464
02e7,3608.779527559054
02e8,3612.6456692913375
02e9,3616.0866141732276
02ea,3618.385826771653
02eb,3628.9448818897636
02ec,3626.9448818897636
02ed,3634.0393700787395
02ee,3638.692913385826
02ef,3647.590551181101
02f0,3649.2519685039365
02f1,3654.362204724409
02f2,3667.0393700787395
02f3,3669.2598425196843
02f4,3671.6692913385823
02f5,3680.771653543307
02f6,3681.8031496062986
02f7,3689.55905511811
02f8,3692.354330708661
02f9,3696.7322834645665
02fa,3698.0393700787395
02fb,3700.8503937007868
02fc,3709.496062992125
02fd,3702.763779527558
02fe,3720.0866141732276
02ff,3726.614173228346
0300,3726.4330708661414
0301,3729.094488188976
0302,3737.9448818897636
0303,3747.1968503937005
0304,3742.984251968503
0305,3747.55905511811
0306,3762.07874015748
0307,3764.6456692913384
0308,3771.622047244094
0309,3776.9448818897636
030a,3774.1023622047237
030b,3787.7165354330705
030c,3782.866141732283
030d,3794.9763779527552
030e,3796.55905511811
030f,3799.7401574803152
0310,3800.590551181102
0311,3813.787401574803
0312,3820.0551181102364
0313,3821.818897637795
0314,3821.0629921259833
0315,3833.440944881889
0316,3837.3464566929133
0317,3839.488188976378
0318,3842.755905511811
0319,3853.448818897638
031a,3852.0393700787404
031b,3858.3858267716532
031c,3867.9606299212596
031d,3869.8188976377955
031e,3872.0629921259833
031f,3881.047244094488
0320,3883.0314960629917
0321,3893.0393700787404
0322,3895.7165354330705
0323,3903.850393700787
0324,3904.692913385827
