code,voltage
01e2,2349.0078740157487
01e3,2349.1181102362207
01e4,2352.110236220473
01e5,2363.36220472441
01e6,2362.6929133858275
01e7,2363.7165354330714
01e8,2371.370078740158
01e9,2376.110236220473
01ea,2384.566929133859
01eb,2392.535433070867
01ec,2388.2204724409453
01ed,2395.2834645669295
01ee,2402.7952755905517
01ef,2401.283464566929
01f0,2412.133858267717
01f1,2418.519685039371
01f2,2421.4251968503945
01f3,2422.299212598426
01f4,2424.110236220473
01f5,2429.370078740158
01f6,2435.3622047244103
01f7,2446.5905511811034
01f8,2451.2125984251975
01f9,2453.84251968504
01fa,2451.795275590552
01fb,2460.1968503937014
01fc,2467.6062992125994
01fd,2473.8346456692925
01fe,2480.181102362205
01ff,2482.8818897637802
0200,2486.3307086614177
0201,2502.5433070866147
0202,2506.141732283465
0203,2500.023622047245
0204,2507.4724409448827
0205,2517.2440944881896
0206,2523.88188976378
0207,2522.417322834646
0208,2528.4488188976384
0209,2541.3307086614177
020a,2539.5196850393704
020b,2553.1181102362207
